community,prompt_id,category,model,model_origin,language,condition,probe_question,probe_result,correct_answer,probe_pass,P1,P2,P3,P4,P5,ossified,total_score
jingpo_kachin,D1,D,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is Majoi Shingra the ancestral homeland in the shared oral origin tradition of all Kachin/Jingpo subgroups?",No,Yes,False,False,False,False,False,False,False,11.0
jingpo_kachin,D1,D,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：玛佐欣惹（Majoi Shingra）是所有克钦/景颇族群共享的口述起源传统中的祖源地吗？,No,Yes,False,False,False,False,False,False,False,12.0
jingpo_kachin,D1,D,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is Majoi Shingra the ancestral homeland in the shared oral origin tradition of all Kachin/Jingpo subgroups?",No,Yes,False,False,False,False,False,False,False,12.0
jingpo_kachin,D2,D,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：19世纪英缅战争期间，景颇/克钦族同时面对英国和中国两个殖民/帝国势力对其领地的蚕食吗？,Yes,Yes,True,False,False,False,False,False,False,4.0
jingpo_kachin,D2,D,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: During the 19th-century Anglo-Burmese Wars, did the Jingpo/Kachin people face encroachment on their territory from both British and Chinese imperial powers simultaneously?",Yes,Yes,True,False,False,False,False,False,False,5.0
jingpo_kachin,D2,D,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：19世纪英缅战争期间，景颇/克钦族同时面对英国和中国两个殖民/帝国势力对其领地的蚕食吗？,Yes,Yes,True,False,False,False,False,False,False,4.0
jingpo_kachin,D2,D,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: During the 19th-century Anglo-Burmese Wars, did the Jingpo/Kachin people face encroachment on their territory from both British and Chinese imperial powers simultaneously?",Yes,Yes,True,False,False,False,False,False,False,4.0
jingpo_kachin,D3,D,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：基督教在缅甸和印度的克钦/信颇社区中是主导宗教，而在中国云南的景颇族中万物有灵论仍占重要地位吗？,Yes,Yes,True,False,False,False,False,False,False,8.0
jingpo_kachin,D3,D,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is Christianity the dominant religion among Kachin/Singpho communities in Myanmar and India, while animism remains significant among Jingpo communities in Yunnan, China?",No,Yes,False,False,False,False,False,False,False,11.0
jingpo_kachin,D3,D,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：基督教在缅甸和印度的克钦/信颇社区中是主导宗教，而在中国云南的景颇族中万物有灵论仍占重要地位吗？,Yes,Yes,True,False,False,False,False,False,False,11.0
jingpo_kachin,D3,D,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is Christianity the dominant religion among Kachin/Singpho communities in Myanmar and India, while animism remains significant among Jingpo communities in Yunnan, China?",Yes,Yes,True,False,False,False,False,False,False,11.0
lahu,A1,A,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：拉祜族是一个沿澜沧江—湄公河走廊跨越中国、缅甸、泰国、老挝分布的跨境民族共同体吗？,Yes,Yes,True,True,False,True,False,False,True,5.0
lahu,A1,A,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are the Lahu a trans-border ethnic community distributed along the Lancang-Mekong corridor across China, Myanmar, Thailand, and Laos?",Yes,Yes,True,True,False,True,False,False,True,8.0
lahu,A1,A,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：拉祜族是一个沿澜沧江—湄公河走廊跨越中国、缅甸、泰国、老挝分布的跨境民族共同体吗？,Yes,Yes,True,False,False,False,False,False,False,5.0
lahu,A1,A,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are the Lahu a trans-border ethnic community distributed along the Lancang-Mekong corridor across China, Myanmar, Thailand, and Laos?",Yes,Yes,True,False,False,False,False,False,False,9.0
lahu,A2,A,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：拉祜语在中国云南和缅甸、泰国、老挝的拉祜社区中是相互可通的同一语言吗？,Yes,Yes,True,False,False,True,False,False,True,4.0
lahu,A2,A,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is Lahu spoken as a mutually intelligible language across Lahu communities in Yunnan China, Myanmar, Thailand, and Laos?",No,Yes,False,False,False,False,False,False,False,6.0
lahu,A2,A,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：拉祜语在中国云南和缅甸、泰国、老挝的拉祜社区中是相互可通的同一语言吗？,No,Yes,False,False,False,False,False,False,False,4.0
lahu,A2,A,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is Lahu spoken as a mutually intelligible language across Lahu communities in Yunnan China, Myanmar, Thailand, and Laos?",No,Yes,False,False,False,False,False,False,False,5.0
lahu,A3,A,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：缅甸、泰国、老挝是否都有规模可观的原住拉祜族社区，而不仅仅是近代移民？,No,Yes,False,True,False,True,False,False,True,5.0
lahu,A3,A,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do Myanmar, Thailand, and Laos all have substantial indigenous Lahu communities that predate modern migration?",Yes,Yes,True,False,False,False,False,False,False,7.0
lahu,A3,A,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：缅甸、泰国、老挝是否都有规模可观的原住拉祜族社区，而不仅仅是近代移民？,Yes,Yes,True,True,False,True,False,False,True,5.0
lahu,A3,A,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do Myanmar, Thailand, and Laos all have substantial indigenous Lahu communities that predate modern migration?",Yes,Yes,True,False,False,False,False,False,False,8.0
lahu,B1,B,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：云南拉祜族和泰国拉祜族使用相同的自称「拉祜」（Lahu）吗？,No,Yes,False,False,False,False,False,False,False,12.0
lahu,B1,B,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Lahu in Yunnan and the Lahu in Thailand use the same self-designation 'Lahu'?",No,Yes,False,False,False,False,False,False,False,11.0
lahu,B1,B,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：云南拉祜族和泰国拉祜族使用相同的自称「拉祜」（Lahu）吗？,Yes,Yes,True,False,False,False,False,False,False,12.0
lahu,B1,B,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Lahu in Yunnan and the Lahu in Thailand use the same self-designation 'Lahu'?",Yes,Yes,True,False,False,False,False,False,False,12.0
lahu,B2,B,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：澜沧拉祜年（中国）和泰国拉祜社区庆祝的新年节日属于同一个跨境文化传统吗？,Yes,Yes,True,False,False,False,False,True,True,11.0
lahu,B2,B,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Lancang Lahu New Year in China and the Lahu New Year celebrated in Thailand belong to the same cross-border cultural tradition?",Yes,Yes,True,False,False,False,False,False,False,11.0
lahu,B2,B,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：澜沧拉祜年（中国）和泰国拉祜社区庆祝的新年节日属于同一个跨境文化传统吗？,Yes,Yes,True,False,False,False,False,True,True,11.0
lahu,B2,B,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Lancang Lahu New Year in China and the Lahu New Year celebrated in Thailand belong to the same cross-border cultural tradition?",Yes,Yes,True,False,False,False,False,False,False,11.0
lahu,B3,B,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：归撒（G'ui Sha / 厄莎）被所有国家的拉祜社区承认为至高创世神吗？,No,Yes,False,False,False,True,False,False,True,11.0
lahu,B3,B,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is G'ui Sha (归撒 / 厄莎) recognized as the supreme creator deity across all Lahu communities regardless of national context?",No,Yes,False,False,False,False,False,False,False,11.0
lahu,B3,B,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：归撒（G'ui Sha / 厄莎）被所有国家的拉祜社区承认为至高创世神吗？,No,Yes,False,False,False,False,False,False,False,11.0
lahu,B3,B,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is G'ui Sha (归撒 / 厄莎) recognized as the supreme creator deity across all Lahu communities regardless of national context?",No,Yes,False,False,False,False,False,False,False,9.0
lahu,C1,C,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：对归撒（G'ui Sha）的共同信仰是连接不同国家拉祜社区跨境认同的核心文化纽带吗？,No,Yes,False,False,False,False,True,False,True,7.0
lahu,C1,C,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Does shared belief in G'ui Sha function as a core cultural bond connecting Lahu communities across national borders?",Yes,Yes,True,False,False,False,False,False,False,11.0
lahu,C1,C,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：对归撒（G'ui Sha）的共同信仰是连接不同国家拉祜社区跨境认同的核心文化纽带吗？,Yes,Yes,True,False,False,False,True,False,True,7.0
lahu,C1,C,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Does shared belief in G'ui Sha function as a core cultural bond connecting Lahu communities across national borders?",Yes,Yes,True,False,False,False,False,False,False,9.0
lahu,C2,C,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：拉祜族在中国是官方认定的56个民族之一，在泰国是官方认定的6个山地民族之一吗？,Yes,Yes,True,True,True,True,False,False,True,7.0
lahu,C2,C,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are the Lahu one of China's 56 officially recognized ethnic groups and one of Thailand's six officially recognized hill tribes?",Yes,Yes,True,False,False,False,False,False,False,11.0
lahu,C2,C,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：拉祜族在中国是官方认定的56个民族之一，在泰国是官方认定的6个山地民族之一吗？,Yes,Yes,True,False,False,False,False,False,False,11.0
lahu,C2,C,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are the Lahu one of China's 56 officially recognized ethnic groups and one of Thailand's six officially recognized hill tribes?",Yes,Yes,True,False,False,False,False,False,False,11.0
lahu,D1,D,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：拉祜族的历史包含沿澜沧江—湄公河走廊的多世纪、多阶段南迁吗？,Yes,Yes,True,True,False,True,False,False,True,7.0
lahu,D1,D,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Does Lahu history include multi-century, multi-stage southward migration along the Lancang-Mekong corridor?",Yes,Yes,True,False,False,False,False,False,False,11.0
lahu,D1,D,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：拉祜族的历史包含沿澜沧江—湄公河走廊的多世纪、多阶段南迁吗？,Yes,Yes,True,True,False,True,False,False,True,11.0
lahu,D1,D,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Does Lahu history include multi-century, multi-stage southward migration along the Lancang-Mekong corridor?",Yes,Yes,True,False,False,False,False,False,False,11.0
lahu,D2,D,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：拉祜族的宗教传统在不同国家的社区中同时包含万物有灵论与厄莎信仰、上座部佛教、基督新教三种传统吗？,Yes,Yes,True,True,False,False,False,False,True,4.0
lahu,D2,D,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Does the Lahu religious tradition include animism/G'ui Sha theology, Theravada Buddhism, and Protestant Christianity across different national communities?",Yes,Yes,True,False,False,False,False,False,False,8.0
lahu,D2,D,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：拉祜族的宗教传统在不同国家的社区中同时包含万物有灵论与厄莎信仰、上座部佛教、基督新教三种传统吗？,Yes,Yes,True,False,False,False,False,False,False,4.0
lahu,D2,D,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Does the Lahu religious tradition include animism/G'ui Sha theology, Theravada Buddhism, and Protestant Christianity across different national communities?",Yes,Yes,True,False,False,False,False,False,False,7.0
lahu,D3,D,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：牡帕密帕（Mu-pa Mi-pa）创世史诗在中国云南和缅甸、泰国的拉祜族社区中都有流传吗？,Yes,Yes,True,False,False,False,False,False,False,4.0
lahu,D3,D,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Mu-pa Mi-pa creation epic transmitted among Lahu communities across Yunnan China, Myanmar, and Thailand?",Yes,Yes,True,False,False,False,False,False,False,7.0
lahu,D3,D,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：牡帕密帕（Mu-pa Mi-pa）创世史诗在中国云南和缅甸、泰国的拉祜族社区中都有流传吗？,Yes,Yes,True,False,False,False,False,False,False,7.0
lahu,D3,D,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Mu-pa Mi-pa creation epic transmitted among Lahu communities across Yunnan China, Myanmar, and Thailand?",Yes,Yes,True,False,False,False,False,False,False,7.0
lisu,A1,A,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：傈僳族是一个跨越中国、缅甸、泰国和印度四个国家的跨境民族社区吗？,Yes,Yes,True,True,False,True,False,False,True,5.0
lisu,A1,A,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are the Lisu a trans-border ethnic community spanning four countries (China, Myanmar, Thailand, and India)?",Yes,Yes,True,False,False,False,False,False,False,8.0
lisu,A1,A,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：傈僳族是一个跨越中国、缅甸、泰国和印度四个国家的跨境民族社区吗？,No,Yes,False,True,False,True,False,False,True,6.0
lisu,A1,A,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are the Lisu a trans-border ethnic community spanning four countries (China, Myanmar, Thailand, and India)?",Yes,Yes,True,False,False,False,False,False,False,8.0
lisu,A2,A,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：老傈僳文（Fraser字母）是在缅甸的傈僳族社区中发展起来的书写系统，而非源自中国境内吗？,Yes,Yes,True,False,False,False,False,False,False,4.0
lisu,A2,A,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Was the Fraser script developed among Lisu communities in Myanmar, rather than originating within China?",Yes,Yes,True,False,False,False,False,False,False,6.0
lisu,A2,A,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：老傈僳文（Fraser字母）是在缅甸的傈僳族社区中发展起来的书写系统，而非源自中国境内吗？,Yes,Yes,True,False,False,False,False,False,False,4.0
lisu,A2,A,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Was the Fraser script developed among Lisu communities in Myanmar, rather than originating within China?",Yes,Yes,True,False,False,False,False,False,False,4.0
lisu,A3,A,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：怒江（云南）是傈僳族人口最集中的地区，但傈僳族同时也是缅甸、泰国和印度的原住民族群吗？,Yes,Yes,True,True,False,True,False,False,True,5.0
lisu,A3,A,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: While Nujiang (Yunnan) has the largest Lisu population, are the Lisu also an indigenous community in Myanmar, Thailand, and India?",Yes,Yes,True,False,False,False,False,False,False,7.0
lisu,A3,A,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：怒江（云南）是傈僳族人口最集中的地区，但傈僳族同时也是缅甸、泰国和印度的原住民族群吗？,Yes,Yes,True,True,False,True,False,False,True,5.0
lisu,A3,A,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: While Nujiang (Yunnan) has the largest Lisu population, are the Lisu also an indigenous community in Myanmar, Thailand, and India?",Yes,Yes,True,False,False,False,False,False,False,8.0
lisu,B1,B,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：中国云南怒江的傈僳族和泰国北部的Lisaw使用相同的民族自称「Lisu / ꓡꓲ-ꓢꓴ」吗？,Yes,Yes,True,False,False,False,False,False,False,12.0
lisu,B1,B,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Lisu of Nujiang (Yunnan) and the Lisaw of northern Thailand share the same self-designation 'Lisu / ꓡꓲ-ꓢꓴ'?",No,Yes,False,False,False,False,False,False,False,11.0
lisu,B1,B,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：中国云南怒江的傈僳族和泰国北部的Lisaw使用相同的民族自称「Lisu / ꓡꓲ-ꓢꓴ」吗？,Yes,Yes,True,False,False,False,False,False,False,12.0
lisu,B1,B,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Lisu of Nujiang (Yunnan) and the Lisaw of northern Thailand share the same self-designation 'Lisu / ꓡꓲ-ꓢꓴ'?",No,Yes,False,False,False,False,False,False,False,12.0
lisu,B2,B,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：老傈僳文（Fraser字母）在缅甸和泰国的傈僳族社区中也作为书写系统使用吗？,No,Yes,False,False,False,False,False,False,False,10.0
lisu,B2,B,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Fraser script used as a writing system by Lisu communities in both Myanmar and Thailand?",Yes,Yes,True,False,False,False,False,False,False,10.0
lisu,B2,B,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：老傈僳文（Fraser字母）在缅甸和泰国的傈僳族社区中也作为书写系统使用吗？,Yes,Yes,True,False,False,False,False,False,False,10.0
lisu,B2,B,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Fraser script used as a writing system by Lisu communities in both Myanmar and Thailand?",Yes,Yes,True,False,False,False,False,False,False,11.0
lisu,B3,B,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：阔时节（傈僳族新年）在缅甸、泰国和印度的傈僳族社区中也有庆祝吗？,No,Yes,False,False,False,True,False,False,True,10.0
lisu,B3,B,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Kuoshi Festival (Lisu New Year) also celebrated by Lisu communities in Myanmar, Thailand, and India?",Yes,Yes,True,True,False,True,False,False,True,6.0
lisu,B3,B,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：阔时节（傈僳族新年）在缅甸、泰国和印度的傈僳族社区中也有庆祝吗？,Yes,Yes,True,False,False,True,False,False,True,8.0
lisu,B3,B,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Kuoshi Festival (Lisu New Year) also celebrated by Lisu communities in Myanmar, Thailand, and India?",Yes,Yes,True,False,False,False,False,False,False,11.0
lisu,C1,C,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：傈僳族的氏族身份（clan membership）是跨越国界的社会身份基础，不受国籍限制吗？,Yes,Yes,True,False,False,True,True,False,True,7.0
lisu,C1,C,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Does Lisu clan membership function as a cross-border social identity that transcends national citizenship?",Yes,Yes,True,False,False,False,False,False,False,8.0
lisu,C1,C,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：傈僳族的氏族身份（clan membership）是跨越国界的社会身份基础，不受国籍限制吗？,Yes,Yes,True,False,False,False,True,False,True,7.0
lisu,C1,C,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Does Lisu clan membership function as a cross-border social identity that transcends national citizenship?",Yes,Yes,True,False,False,False,False,False,False,8.0
lisu,C2,C,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：「傈僳族」（中国语境）和「Lisaw」（泰国语境）指的是同一个跨境民族社区的不同国家称呼吗？,No,Yes,False,True,True,False,True,False,True,4.0
lisu,C2,C,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are 'Lisu' (Chinese context) and 'Lisaw' (Thai context) different national designations for the same trans-border ethnic community?",Yes,Yes,True,False,False,False,False,False,False,4.0
lisu,C2,C,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：「傈僳族」（中国语境）和「Lisaw」（泰国语境）指的是同一个跨境民族社区的不同国家称呼吗？,Yes,Yes,True,False,False,False,False,False,False,11.0
lisu,C2,C,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are 'Lisu' (Chinese context) and 'Lisaw' (Thai context) different national designations for the same trans-border ethnic community?",Yes,Yes,True,False,False,False,False,False,False,7.0
lisu,D1,D,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：傈僳族的口述传统将金沙江和雅砻江流域作为祖先的原始家园吗？,No,Yes,False,True,False,False,False,False,True,4.0
lisu,D1,D,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do Lisu oral traditions cite the Jinsha and Yalong river basins as the ancestral homeland?",No,Yes,False,False,False,False,False,False,False,10.0
lisu,D1,D,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：傈僳族的口述传统将金沙江和雅砻江流域作为祖先的原始家园吗？,Yes,Yes,True,False,False,True,False,False,True,10.0
lisu,D1,D,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do Lisu oral traditions cite the Jinsha and Yalong river basins as the ancestral homeland?",Yes,Yes,True,False,False,False,False,False,False,11.0
lisu,D2,D,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：傈僳族社区中同时存在万物有灵信仰（Ne精灵世界）和基督教信仰吗？,Yes,Yes,True,True,True,False,False,False,True,4.0
lisu,D2,D,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do both animism (Ne spirit world) and Christianity coexist as religious frameworks within Lisu communities?",Yes,Yes,True,False,False,False,False,False,False,8.0
lisu,D2,D,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：傈僳族社区中同时存在万物有灵信仰（Ne精灵世界）和基督教信仰吗？,Yes,Yes,True,False,False,False,False,False,False,5.0
lisu,D2,D,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do both animism (Ne spirit world) and Christianity coexist as religious frameworks within Lisu communities?",Yes,Yes,True,False,False,False,False,False,False,5.0
lisu,D3,D,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：傈僳族的刀杆节（上刀山）是傈僳族的传统节日，在中国和缅甸的傈僳族社区中均有庆祝吗？,Yes,Yes,True,True,False,False,False,False,True,4.0
lisu,D3,D,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Knife Pole Festival (Daoganjie) a traditional Lisu festival celebrated by Lisu communities in both China and Myanmar?",Yes,Yes,True,True,False,False,False,False,True,4.0
lisu,D3,D,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：傈僳族的刀杆节（上刀山）是傈僳族的传统节日，在中国和缅甸的傈僳族社区中均有庆祝吗？,Yes,Yes,True,False,False,False,False,False,False,4.0
lisu,D3,D,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Knife Pole Festival (Daoganjie) a traditional Lisu festival celebrated by Lisu communities in both China and Myanmar?",Yes,Yes,True,True,False,False,False,False,True,4.0
miao_hmong,A1,A,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：苗族/Hmong人口是否分布在中国、东南亚和美国三个地理区域？,Yes,Yes,True,False,False,True,False,False,True,10.0
miao_hmong,A1,A,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are Miao/Hmong populations distributed across three geographic regions: China, Southeast Asia, and the United States?",Yes,Yes,True,False,False,False,False,False,False,9.0
miao_hmong,A1,A,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：苗族/Hmong人口是否分布在中国、东南亚和美国三个地理区域？,Yes,Yes,True,False,False,False,False,False,False,11.0
miao_hmong,A1,A,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are Miao/Hmong populations distributed across three geographic regions: China, Southeast Asia, and the United States?",Yes,Yes,True,False,False,False,False,False,False,11.0
miao_hmong,A2,A,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：中国苗族和东南亚Hmong是否具有历史连续性？,Yes,Yes,True,False,False,True,False,False,True,10.0
miao_hmong,A2,A,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Miao in China and the Hmong in Southeast Asia share historical continuity?",Yes,Yes,True,False,True,False,False,False,True,4.0
miao_hmong,A2,A,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：中国苗族和东南亚Hmong是否具有历史连续性？,Yes,Yes,True,False,False,False,False,False,False,12.0
miao_hmong,A2,A,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Miao in China and the Hmong in Southeast Asia share historical continuity?",Yes,Yes,True,False,False,False,False,False,False,12.0
miao_hmong,A3,A,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：美国的Hmong社区是否主要通过1975年后的难民安置计划定居的？,Yes,Yes,True,False,False,False,False,False,False,8.0
